transaction_id,investor_id,fund_id,txn_date,txn_type,amount
556,28,7,2023-09-17,capital_call,16667
872,43,12,2023-09-17,subscription,25000
1884,99,11,2023-09-17,capital_call,83333
1900,99,14,2023-09-17,fee,2500
3209,174,9,2023-09-17,capital_call,5000
1741,91,1,2023-09-18,distribution,3177
281,14,19,2023-09-19,capital_call,2000
1275,66,15,2023-09-19,capital_call,12500
1458,75,23,2023-09-19,distribution,19302
2835,151,11,2023-09-19,capital_call,25000
2866,154,22,2023-09-19,capital_call,2000
143,7,17,2023-09-20,distribution,23424
1436,75,4,2023-09-20,capital_call,50000
1904,99,21,2023-09-20,capital_call,2500
315,15,2,2023-09-21,capital_call,20000
457,25,23,2023-09-21,capital_call,8333
2554,132,19,2023-09-21,capital_call,3333
2572,133,2,2023-09-21,distribution,9368
1486,77,21,2023-09-22,capital_call,62500
1729,91,12,2023-09-22,subscription,100000
951,47,11,2023-09-23,capital_call,5000
1084,54,18,2023-09-23,capital_call,2000
1491,78,8,2023-09-23,capital_call,12500
3201,174,13,2023-09-23,capital_call,3333
1394,72,11,2023-09-24,capital_call,2000
1529,79,13,2023-09-24,capital_call,16667
1963,101,11,2023-09-24,capital_call,2000
237,11,18,2023-09-25,capital_call,62500
298,14,11,2023-09-25,capital_call,83333
2164,112,5,2023-09-25,capital_call,8333
1913,99,20,2023-09-26,fee,100
2154,111,19,2023-09-26,fee,500
2756,146,9,2023-09-26,distribution,2836
3323,180,15,2023-09-26,distribution,1532
3512,190,18,2023-09-26,capital_call,2500
3561,192,4,2023-09-26,capital_call,50000
304,15,19,2023-09-27,capital_call,2500
449,24,11,2023-09-27,subscription,50000
1277,66,15,2023-09-27,distribution,9514
1691,90,16,2023-09-27,capital_call,5000
2534,130,11,2023-09-27,capital_call,3333
3650,196,12,2023-09-27,subscription,10000
22,2,17,2023-09-28,capital_call,10000
498,26,22,2023-09-28,capital_call,6250
1462,76,18,2023-09-28,subscription,250000
1524,79,12,2023-09-28,subscription,100000
2059,107,23,2023-09-28,fee,2500
2476,128,19,2023-09-28,subscription,25000
1502,78,21,2023-09-29,subscription,250000
1694,90,16,2023-09-29,fee,250
2400,121,12,2023-09-29,subscription,250000
2558,132,11,2023-09-29,capital_call,16667
3172,171,10,2023-09-29,distribution,18206
2379,121,4,2023-09-30,capital_call,10000
2910,157,7,2023-09-30,capital_call,25000
3162,170,17,2023-09-30,capital_call,50000
325,15,1,2023-10-01,capital_call,2500
1995,103,14,2023-10-01,capital_call,5000
2297,118,1,2023-10-01,subscription,250000
2665,139,7,2023-10-01,capital_call,50000
2831,151,4,2023-10-01,capital_call,6250
3430,185,12,2023-10-01,capital_call,5000
3493,189,19,2023-10-01,capital_call,125000
662,32,14,2023-10-02,redemption,140482
1259,65,23,2023-10-02,capital_call,2000
1775,92,5,2023-10-02,capital_call,20000
344,16,16,2023-10-03,capital_call,2000
687,34,2,2023-10-03,subscription,10000
1055,51,23,2023-10-03,redemption,6396
1437,75,4,2023-10-03,fee,1000
1710,90,11,2023-10-03,capital_call,50000
2088,109,20,2023-10-03,capital_call,83333
25,2,19,2023-10-04,capital_call,5000
2667,139,5,2023-10-04,subscription,250000
1521,79,5,2023-10-05,fee,250
3078,165,2,2023-10-05,distribution,6033
706,34,18,2023-10-06,capital_call,3333
992,48,1,2023-10-06,capital_call,83333
1728,91,9,2023-10-06,distribution,26188
2603,135,7,2023-10-06,capital_call,20000
2823,151,23,2023-10-06,capital_call,20000
3527,190,12,2023-10-06,capital_call,12500
996,48,13,2023-10-07,capital_call,20000
1269,66,9,2023-10-07,fee,250
1588,83,17,2023-10-07,capital_call,10000
2109,110,16,2023-10-07,capital_call,20000
817,41,13,2023-10-08,distribution,14400
911,45,19,2023-10-09,capital_call,2000
161,8,1,2023-10-10,distribution,20712
218,11,5,2023-10-10,capital_call,12500
412,22,1,2023-10-10,capital_call,5000
3113,167,13,2023-10-10,subscription,10000
3240,175,18,2023-10-10,capital_call,62500
3605,194,9,2023-10-10,capital_call,8333
53,4,22,2023-10-11,distribution,5675
1271,66,9,2023-10-11,redemption,14950
1579,83,23,2023-10-11,capital_call,2000
1924,100,8,2023-10-11,capital_call,125000
2319,119,2,2023-10-11,capital_call,20000
1752,92,18,2023-10-12,capital_call,83333
2285,118,11,2023-10-12,capital_call,62500
3302,179,23,2023-10-12,capital_call,8333
463,25,18,2023-10-13,capital_call,83333
877,43,11,2023-10-13,capital_call,3333
1572,83,2,2023-10-14,capital_call,5000
1915,100,14,2023-10-14,capital_call,125000
2588,134,22,2023-10-14,subscription,250000
2815,150,11,2023-10-14,fee,2500
3412,185,19,2023-10-14,capital_call,3333
2410,123,19,2023-10-15,capital_call,5000
2886,156,12,2023-10-15,subscription,25000
942,46,17,2023-10-16,capital_call,10000
1609,85,6,2023-10-16,subscription,10000
1864,98,18,2023-10-16,capital_call,2500
3222,175,22,2023-10-17,capital_call,6250
691,34,12,2023-10-18,subscription,50000
1064,52,16,2023-10-18,capital_call,50000
3035,162,1,2023-10-18,distribution,61002
417,22,1,2023-10-19,fee,250
1100,54,9,2023-10-19,distribution,1855
1373,72,18,2023-10-19,capital_call,10000
1707,90,20,2023-10-19,distribution,32487
2469,128,6,2023-10-19,subscription,250000
257,12,2,2023-10-20,fee,500
771,38,23,2023-10-20,subscription,25000
901,45,2,2023-10-20,fee,500
1327,69,6,2023-10-20,fee,500
229,11,12,2023-10-21,capital_call,16667
1549,81,4,2023-10-21,capital_call,12500
2595,134,5,2023-10-21,subscription,100000
1404,72,4,2023-10-22,capital_call,16667
1763,92,9,2023-10-22,distribution,78851
1936,101,8,2023-10-23,capital_call,125000
2607,136,5,2023-10-23,subscription,25000
2776,146,16,2023-10-23,capital_call,16667
2961,159,7,2023-10-23,distribution,95791
337,16,6,2023-10-24,capital_call,25000
2046,107,21,2023-10-24,capital_call,3333
366,18,12,2023-10-25,capital_call,2000
712,34,20,2023-10-25,subscription,10000
749,36,12,2023-10-25,capital_call,20000
254,12,2,2023-10-26,capital_call,12500
329,16,7,2023-10-26,capital_call,20000
541,28,22,2023-10-26,capital_call,3333
646,32,1,2023-10-26,distribution,1085
2528,130,20,2023-10-26,capital_call,2000
1387,72,23,2023-10-27,distribution,10420
1832,96,12,2023-10-27,subscription,250000
11,2,12,2023-10-28,capital_call,5000
3022,162,5,2023-10-28,capital_call,2500
3444,186,19,2023-10-28,fee,2500
3504,189,16,2023-10-28,fee,1000
1044,51,6,2023-10-29,capital_call,125000
2165,112,5,2023-10-29,capital_call,8333
3438,185,9,2023-10-29,capital_call,62500
435,24,7,2023-10-30,capital_call,50000
682,33,13,2023-10-30,fee,100
699,34,23,2023-10-30,capital_call,25000
1640,87,17,2023-10-30,capital_call,12500
2070,108,2,2023-10-31,capital_call,125000
2397,121,18,2023-10-31,capital_call,50000
899,45,2,2023-11-01,capital_call,10000
932,46,4,2023-11-01,fee,1000
1324,69,6,2023-11-01,capital_call,10000
1788,94,15,2023-11-01,subscription,25000
1892,99,12,2023-11-01,capital_call,2500
2509,130,7,2023-11-01,capital_call,2500
3075,165,2,2023-11-01,capital_call,10000
3500,189,16,2023-11-01,capital_call,20000
1288,67,14,2023-11-02,capital_call,50000
1525,79,12,2023-11-02,capital_call,50000
1020,49,8,2023-11-03,distribution,33085
1237,63,4,2023-11-03,capital_call,2000
1246,64,2,2023-11-03,capital_call,2000
1662,88,22,2023-11-03,subscription,25000
1650,87,18,2023-11-04,capital_call,2000
1712,90,11,2023-11-04,fee,1000
2291,118,18,2023-11-04,capital_call,25000
947,46,17,2023-11-05,fee,500
1849,97,21,2023-11-05,capital_call,83333
1920,100,4,2023-11-05,capital_call,8333
2185,112,11,2023-11-05,fee,100
2955,159,22,2023-11-05,capital_call,20000
3133,169,12,2023-11-05,capital_call,83333
563,28,16,2023-11-06,capital_call,25000
1085,54,18,2023-11-06,capital_call,2000
1270,66,9,2023-11-06,distribution,7884
2063,108,23,2023-11-06,capital_call,12500
2225,114,10,2023-11-06,distribution,32451
734,36,18,2023-11-07,capital_call,25000
904,45,16,2023-11-07,capital_call,5000
983,48,16,2023-11-07,capital_call,6250
1009,49,6,2023-11-07,capital_call,25000
1360,71,5,2023-11-07,subscription,250000
2055,107,23,2023-11-07,capital_call,50000
2405,122,8,2023-11-07,subscription,25000
1037,51,11,2023-11-08,capital_call,2000
1716,91,18,2023-11-08,capital_call,16667
2614,136,19,2023-11-08,subscription,100000
2916,157,7,2023-11-08,redemption,49953
660,32,14,2023-11-09,capital_call,50000
680,33,13,2023-11-09,capital_call,2000
1301,69,2,2023-11-09,capital_call,20000
210,11,11,2023-11-10,capital_call,5000
1340,70,4,2023-11-10,distribution,2716
1487,77,21,2023-11-10,capital_call,62500
3441,186,19,2023-11-10,capital_call,83333
3594,194,5,2023-11-10,capital_call,5000
776,38,20,2023-11-11,subscription,250000
1264,65,5,2023-11-11,capital_call,125000
1415,73,13,2023-11-11,distribution,37633
3494,189,19,2023-11-11,capital_call,125000
430,24,9,2023-11-12,capital_call,25000
1463,76,18,2023-11-12,capital_call,83333
2182,112,11,2023-11-12,capital_call,3333
2492,128,8,2023-11-12,capital_call,12500
3247,175,21,2023-11-12,capital_call,6250
3260,177,12,2023-11-12,capital_call,25000
878,43,11,2023-11-13,capital_call,3333
1068,53,18,2023-11-13,capital_call,2500
2933,158,2,2023-11-13,capital_call,5000
3309,179,14,2023-11-13,capital_call,2000
3338,180,19,2023-11-13,capital_call,83333
3464,186,16,2023-11-13,capital_call,50000
3581,193,10,2023-11-13,distribution,27471
1509,79,21,2023-11-14,capital_call,62500
1542,81,11,2023-11-14,capital_call,33333
1644,87,4,2023-11-14,capital_call,20000
3187,171,6,2023-11-14,capital_call,25000
569,28,11,2023-11-15,capital_call,8333
2279,118,2,2023-11-15,capital_call,50000
2475,128,6,2023-11-15,fee,2500
2986,160,4,2023-11-15,capital_call,5000
2845,152,9,2023-11-16,capital_call,2000
3210,174,9,2023-11-16,capital_call,5000
469,25,16,2023-11-17,capital_call,2000
873,43,12,2023-11-17,capital_call,12500
3528,190,12,2023-11-17,capital_call,12500
1794,94,9,2023-11-18,subscription,10000
2027,107,20,2023-11-18,capital_call,5000
923,45,6,2023-11-19,capital_call,8333
1023,49,19,2023-11-19,capital_call,3333
1589,83,17,2023-11-19,capital_call,10000
2036,107,17,2023-11-19,capital_call,25000
3230,175,4,2023-11-19,capital_call,50000
66,4,18,2023-11-20,capital_call,20000
207,10,8,2023-11-20,distribution,18411
1390,72,21,2023-11-20,capital_call,83333
1865,98,18,2023-11-20,capital_call,2500
769,37,15,2023-11-21,distribution,8037
1958,101,14,2023-11-21,capital_call,12500
2342,119,4,2023-11-21,fee,500
2552,132,14,2023-11-21,distribution,10974
3313,179,14,2023-11-21,fee,100
192,10,4,2023-11-22,capital_call,50000
505,26,18,2023-11-22,capital_call,3333
765,37,15,2023-11-22,capital_call,5000
1276,66,15,2023-11-22,capital_call,12500
1711,90,11,2023-11-22,capital_call,50000
3419,185,6,2023-11-22,capital_call,20000
758,36,11,2023-11-23,capital_call,50000
890,45,12,2023-11-23,capital_call,6250
1000,48,13,2023-11-23,distribution,33374
1081,54,23,2023-11-23,distribution,10906
1212,62,2,2023-11-23,capital_call,8333
2810,150,11,2023-11-23,capital_call,50000
3413,185,19,2023-11-23,capital_call,3333
338,16,6,2023-11-24,capital_call,25000
544,28,18,2023-11-24,capital_call,5000
622,30,22,2023-11-24,subscription,25000
1669,88,7,2023-11-24,subscription,100000
2072,108,2,2023-11-24,fee,2500
2444,125,16,2023-11-24,capital_call,83333
2195,113,6,2023-11-25,capital_call,50000
2208,113,10,2023-11-25,capital_call,8333
2311,119,12,2023-11-25,capital_call,5000
2939,158,16,2023-11-25,capital_call,50000
709,34,18,2023-11-26,fee,100
1173,60,12,2023-11-26,capital_call,16667
1805,95,16,2023-11-26,subscription,50000
2176,112,7,2023-11-26,capital_call,2500
2555,132,19,2023-11-26,capital_call,3333
3108,167,23,2023-11-26,subscription,25000
3223,175,22,2023-11-26,capital_call,6250
1199,61,1,2023-11-27,subscription,10000
1964,101,11,2023-11-27,capital_call,2000
629,31,8,2023-11-28,capital_call,16667
1450,75,18,2023-11-29,fee,100
2583,134,19,2023-11-29,subscription,50000
692,34,12,2023-11-30,capital_call,10000
830,42,5,2023-11-30,capital_call,5000
1899,99,14,2023-11-30,capital_call,83333
3146,169,10,2023-11-30,distribution,3988
489,26,3,2023-12-01,subscription,10000
1188,61,11,2023-12-01,subscription,50000
1553,81,16,2023-12-01,capital_call,25000
2594,134,22,2023-12-01,fee,2500
2800,148,16,2023-12-01,capital_call,5000
3177,171,7,2023-12-01,capital_call,5000
3276,177,23,2023-12-01,distribution,28883
736,36,18,2023-12-03,fee,500
3070,165,12,2023-12-03,fee,2500
3152,170,5,2023-12-03,capital_call,20000
255,12,2,2023-12-04,capital_call,12500
743,36,6,2023-12-04,capital_call,83333
2076,109,15,2023-12-04,capital_call,62500
2825,151,23,2023-12-04,distribution,26204
3635,196,8,2023-12-04,distribution,3831
238,11,18,2023-12-05,capital_call,62500
977,47,18,2023-12-05,capital_call,12500
1205,62,14,2023-12-05,capital_call,6250
1560,81,22,2023-12-05,capital_call,10000
2328,119,21,2023-12-05,capital_call,12500
2510,130,7,2023-12-05,fee,100
2994,160,4,2023-12-05,redemption,18760
1459,75,23,2023-12-06,distribution,7716
244,12,21,2023-12-07,capital_call,25000
1066,52,16,2023-12-07,distribution,10954
2032,107,18,2023-12-07,capital_call,3333
2589,134,22,2023-12-07,capital_call,50000
2887,156,12,2023-12-07,capital_call,5000
317,15,2,2023-12-08,fee,1000
818,41,13,2023-12-08,distribution,2641
2867,154,22,2023-12-08,capital_call,2000
2871,155,18,2023-12-08,capital_call,83333
2977,160,21,2023-12-08,capital_call,25000
420,22,18,2023-12-09,capital_call,5000
775,38,23,2023-12-09,fee,250
1338,70,4,2023-12-09,capital_call,2000
2573,133,2,2023-12-09,distribution,1288
3640,196,16,2023-12-09,capital_call,20000
1315,69,21,2023-12-10,capital_call,2500
1937,101,8,2023-12-10,fee,2500
3100,166,12,2023-12-10,capital_call,12500
964,47,14,2023-12-11,distribution,8315
1061,52,14,2023-12-11,fee,1000
1356,70,7,2023-12-11,capital_call,20000
2604,135,7,2023-12-11,capital_call,20000
3686,200,11,2023-12-11,capital_call,33333
1651,87,18,2023-12-12,capital_call,2000
3487,188,5,2023-12-12,subscription,50000
1240,63,4,2023-12-13,redemption,5921
707,34,18,2023-12-14,capital_call,3333
912,45,19,2023-12-14,capital_call,2000
3236,175,8,2023-12-14,capital_call,25000
2380,121,4,2023-12-15,capital_call,10000
3023,162,5,2023-12-15,capital_call,2500
1033,51,21,2023-12-16,capital_call,62500
1395,72,11,2023-12-16,capital_call,2000
2432,125,6,2023-12-16,capital_call,33333
850,43,3,2023-12-17,subscription,100000
934,46,7,2023-12-17,capital_call,10000
1464,76,18,2023-12-17,capital_call,83333
1950,101,9,2023-12-17,capital_call,6250
2098,109,1,2023-12-17,capital_call,12500
3068,165,12,2023-12-17,capital_call,125000
3648,196,2,2023-12-17,capital_call,12500
885,44,11,2023-12-18,capital_call,25000
1800,94,23,2023-12-18,subscription,10000
2498,128,3,2023-12-18,subscription,100000
3610,194,21,2023-12-18,capital_call,6250
3083,166,6,2023-12-19,capital_call,25000
341,16,6,2023-12-20,fee,1000
781,38,21,2023-12-20,subscription,10000
1176,61,13,2023-12-20,subscription,100000
1789,94,15,2023-12-20,capital_call,12500
1833,96,12,2023-12-20,capital_call,50000
1905,99,21,2023-12-20,capital_call,2500
2388,121,19,2023-12-20,capital_call,10000
2481,128,18,2023-12-20,subscription,10000
3303,179,23,2023-12-20,capital_call,8333
3431,185,12,2023-12-20,fee,100
952,47,11,2023-12-21,capital_call,5000
1156,59,16,2023-12-21,capital_call,8333
3457,186,1,2023-12-21,capital_call,20000
3465,186,16,2023-12-21,capital_call,50000
153,8,12,2023-12-22,capital_call,83333
1811,95,13,2023-12-22,subscription,10000
2477,128,19,2023-12-22,capital_call,6250
3328,180,4,2023-12-22,capital_call,50000
3478,188,4,2023-12-22,subscription,100000
3513,190,18,2023-12-22,capital_call,2500
82,4,1,2023-12-23,distribution,7407
326,15,1,2023-12-23,capital_call,2500
383,20,15,2023-12-23,subscription,250000
444,24,4,2023-12-23,capital_call,12500
609,30,9,2023-12-23,subscription,100000
1593,83,17,2023-12-23,fee,500
2448,125,3,2023-12-23,subscription,25000
2627,136,3,2023-12-23,subscription,100000
286,14,3,2023-12-24,subscription,25000
735,36,18,2023-12-24,capital_call,25000
1194,61,5,2023-12-24,subscription,50000
1438,75,4,2023-12-24,redemption,23256
3285,178,7,2023-12-24,capital_call,62500
128,7,23,2023-12-25,distribution,4827
1931,100,21,2023-12-25,capital_call,8333
2037,107,17,2023-12-25,capital_call,25000
3016,162,3,2023-12-25,subscription,10000
2192,113,8,2023-12-26,distribution,9359
2304,118,16,2023-12-26,capital_call,5000
506,26,18,2023-12-27,capital_call,3333
1818,96,23,2023-12-27,subscription,10000
3415,185,19,2023-12-27,fee,100
54,4,22,2023-12-28,distribution,12411
796,39,5,2023-12-28,capital_call,10000
874,43,12,2023-12-28,capital_call,12500
1614,86,13,2023-12-28,subscription,250000
1925,100,8,2023-12-28,fee,2500
3114,167,13,2023-12-28,capital_call,2500
2406,122,8,2023-12-29,capital_call,12500
2880,156,3,2023-12-29,subscription,25000
880,43,11,2023-12-30,fee,100
1823,96,20,2023-12-30,subscription,10000
3584,194,11,2023-12-30,capital_call,2000
693,34,12,2023-12-31,capital_call,10000
1827,96,5,2024-01-01,subscription,100000
3342,180,3,2024-01-01,subscription,25000
3467,186,16,2024-01-01,fee,2500
367,18,12,2024-01-02,capital_call,2000
470,25,16,2024-01-02,capital_call,2000
791,39,23,2024-01-02,distribution,8203
879,43,11,2024-01-02,capital_call,3333
1312,69,1,2024-01-02,distribution,6254
1500,78,23,2024-01-02,capital_call,83333
2668,139,5,2024-01-02,capital_call,125000
3595,194,5,2024-01-02,capital_call,5000
330,16,7,2024-01-03,capital_call,20000
834,42,5,2024-01-03,fee,250
1392,72,21,2024-01-03,fee,2500
1543,81,11,2024-01-03,capital_call,33333
1656,87,3,2024-01-03,subscription,25000
3439,185,9,2024-01-03,capital_call,62500
1672,88,7,2024-01-04,fee,1000
2078,109,15,2024-01-04,distribution,43039
2320,119,2,2024-01-04,capital_call,20000
891,45,12,2024-01-05,capital_call,6250
1304,69,2,2024-01-05,redemption,53030
3261,177,12,2024-01-05,capital_call,25000
316,15,2,2024-01-06,capital_call,20000
472,25,16,2024-01-06,fee,100
759,36,11,2024-01-06,capital_call,50000
1625,86,21,2024-01-06,subscription,100000
2151,111,19,2024-01-06,capital_call,10000
3243,175,18,2024-01-06,fee,2500
1481,77,14,2024-01-07,distribution,33022
1590,83,17,2024-01-07,capital_call,10000
2191,113,8,2024-01-07,capital_call,10000
2982,160,5,2024-01-07,fee,1000
929,46,4,2024-01-08,capital_call,20000
2596,134,5,2024-01-08,capital_call,25000
3460,186,1,2024-01-08,redemption,54091
436,24,7,2024-01-09,capital_call,50000
997,48,13,2024-01-09,capital_call,20000
3194,172,4,2024-01-09,fee,2500
388,20,18,2024-01-10,subscription,25000
1182,61,22,2024-01-10,subscription,25000
1218,62,5,2024-01-10,capital_call,25000
1580,83,23,2024-01-10,capital_call,2000
2878,156,5,2024-01-10,capital_call,125000
984,48,16,2024-01-11,capital_call,6250
1367,71,14,2024-01-11,capital_call,6250
1516,79,5,2024-01-11,capital_call,5000
1984,102,11,2024-01-11,subscription,250000
3488,188,5,2024-01-11,capital_call,16667
345,16,16,2024-01-12,capital_call,2000
1561,81,22,2024-01-12,capital_call,10000
2363,120,3,2024-01-12,subscription,10000
1406,72,4,2024-01-13,redemption,32052
1910,99,20,2024-01-13,capital_call,2500
1973,102,23,2024-01-13,subscription,25000
2132,110,10,2024-01-13,distribution,8821
2576,134,10,2024-01-13,subscription,250000
282,14,19,2024-01-14,capital_call,2000
618,30,3,2024-01-14,subscription,10000
972,47,4,2024-01-14,capital_call,5000
1086,54,18,2024-01-14,capital_call,2000
1645,87,4,2024-01-14,capital_call,20000
1734,91,12,2024-01-14,fee,1000
1952,101,9,2024-01-14,fee,250
2254,116,2,2024-01-14,distribution,1835
613,30,2,2024-01-15,subscription,250000
671,33,11,2024-01-15,capital_call,25000
1530,79,13,2024-01-15,capital_call,16667
1806,95,16,2024-01-15,capital_call,12500
2005,105,5,2024-01-15,subscription,25000
2089,109,20,2024-01-15,capital_call,83333
450,24,11,2024-01-16,capital_call,25000
681,33,13,2024-01-16,capital_call,2000
905,45,16,2024-01-16,capital_call,5000
1465,76,18,2024-01-16,capital_call,83333
1876,98,12,2024-01-16,capital_call,20000
2329,119,21,2024-01-16,capital_call,12500
3066,165,11,2024-01-16,capital_call,50000
3651,196,12,2024-01-16,capital_call,5000
1010,49,6,2024-01-17,fee,500
1111,55,2,2024-01-17,subscription,100000
1492,78,8,2024-01-17,capital_call,12500
1248,64,2,2024-01-18,distribution,2816
1782,94,20,2024-01-18,subscription,100000
1815,95,13,2024-01-18,fee,100
2872,155,18,2024-01-18,capital_call,83333
2978,160,21,2024-01-18,capital_call,25000
606,30,16,2024-01-19,subscription,50000
825,42,23,2024-01-19,distribution,35607
2014,105,4,2024-01-19,subscription,25000
2257,116,3,2024-01-19,subscription,50000
2620,136,20,2024-01-19,subscription,250000
1060,52,14,2024-01-20,capital_call,25000
1790,94,15,2024-01-20,capital_call,12500
2433,125,6,2024-01-20,fee,1000
777,38,20,2024-01-21,capital_call,83333
1157,59,16,2024-01-21,capital_call,8333
2608,136,5,2024-01-21,capital_call,6250
248,12,21,2024-01-22,distribution,7353
637,31,3,2024-01-22,subscription,10000
3134,169,12,2024-01-22,capital_call,83333
545,28,18,2024-01-23,capital_call,5000
683,33,13,2024-01-23,distribution,2072
1278,66,15,2024-01-23,distribution,7257
1449,75,18,2024-01-23,capital_call,5000
1512,79,21,2024-01-23,fee,2500
1885,99,11,2024-01-23,capital_call,83333
2298,118,1,2024-01-23,capital_call,83333
3036,162,1,2024-01-23,distribution,15739
1692,90,16,2024-01-24,capital_call,5000
2101,110,3,2024-01-24,subscription,250000
2343,120,21,2024-01-24,subscription,100000
2482,128,18,2024-01-24,capital_call,2000
2535,130,11,2024-01-24,capital_call,3333
3248,175,21,2024-01-24,capital_call,6250
482,25,22,2024-01-25,distribution,98104
886,44,11,2024-01-25,capital_call,25000
1708,90,20,2024-01-25,distribution,13784
1730,91,12,2024-01-25,capital_call,25000
2166,112,5,2024-01-25,capital_call,8333
2183,112,11,2024-01-25,capital_call,3333
2628,136,3,2024-01-25,capital_call,33333
3184,171,7,2024-01-25,redemption,15608
92,4,20,2024-01-26,distribution,21103
831,42,5,2024-01-26,capital_call,5000
935,46,7,2024-01-26,capital_call,10000
1753,92,18,2024-01-26,capital_call,83333
1941,101,3,2024-01-26,subscription,250000
2859,154,20,2024-01-26,capital_call,10000
3079,165,2,2024-01-26,distribution,15961
3535,190,3,2024-01-26,subscription,10000
262,12,3,2024-01-27,subscription,25000
700,34,23,2024-01-27,capital_call,25000
797,39,5,2024-01-27,capital_call,10000
1181,61,13,2024-01-27,fee,1000
1619,86,20,2024-01-27,subscription,25000
2549,132,14,2024-01-27,capital_call,10000
2927,157,13,2024-01-27,distribution,93250
499,26,22,2024-01-28,capital_call,6250
2449,125,3,2024-01-28,capital_call,12500
647,32,1,2024-01-29,distribution,1974
2411,123,19,2024-01-29,capital_call,5000
3069,165,12,2024-01-29,capital_call,125000
3414,185,19,2024-01-29,capital_call,3333
3442,186,19,2024-01-29,capital_call,83333
1134,57,9,2024-01-30,redemption,19328
1374,72,18,2024-01-30,capital_call,10000
2605,135,7,2024-01-30,capital_call,20000
578,29,3,2024-01-31,subscription,100000
1568,82,3,2024-01-31,subscription,25000
1776,92,5,2024-01-31,capital_call,20000
2401,121,12,2024-01-31,capital_call,83333
1138,57,13,2024-02-01,fee,1000
1339,70,4,2024-02-01,capital_call,2000
2312,119,12,2024-02-01,capital_call,5000
305,15,19,2024-02-02,capital_call,2500
521,27,20,2024-02-02,subscription,250000
1828,96,5,2024-02-02,capital_call,33333
2196,113,6,2024-02-02,capital_call,50000
2330,119,21,2024-02-02,fee,500
2777,146,16,2024-02-03,distribution,14808
1812,95,13,2024-02-04,capital_call,3333
2292,118,18,2024-02-04,capital_call,25000
3562,192,4,2024-02-04,capital_call,50000
909,45,16,2024-02-05,distribution,8288
2210,113,10,2024-02-05,distribution,5516
2618,136,19,2024-02-06,fee,1000
3343,180,3,2024-02-07,capital_call,12500
3495,189,19,2024-02-07,fee,2500
688,34,2,2024-02-08,capital_call,5000
2584,134,19,2024-02-08,capital_call,25000
211,11,11,2024-02-09,capital_call,5000
1006,48,22,2024-02-09,distribution,17314
1302,69,2,2024-02-09,capital_call,20000
2625,136,20,2024-02-09,fee,2500
1503,78,21,2024-02-10,capital_call,125000
1906,99,21,2024-02-10,capital_call,2500
2056,107,23,2024-02-10,capital_call,50000
2113,110,16,2024-02-10,redemption,47893
3164,170,17,2024-02-10,distribution,38223
70,4,18,2024-02-11,fee,1000
633,31,23,2024-02-11,capital_call,5000
694,34,12,2024-02-11,capital_call,10000
2099,109,1,2024-02-11,capital_call,12500
2201,113,3,2024-02-11,subscription,25000
2904,157,22,2024-02-11,distribution,33345
3241,175,18,2024-02-11,capital_call,62500
3514,190,18,2024-02-11,capital_call,2500
3582,193,10,2024-02-11,distribution,37319
604,29,14,2024-02-12,distribution,6489
856,43,3,2024-02-12,fee,1000
1657,87,3,2024-02-13,capital_call,6250
2559,132,11,2024-02-13,capital_call,16667
67,4,18,2024-02-14,capital_call,20000
3080,165,2,2024-02-14,redemption,20240
129,7,3,2024-02-15,subscription,10000
162,8,1,2024-02-15,distribution,13371
967,47,14,2024-02-15,redemption,78954
1819,96,23,2024-02-15,capital_call,3333
1979,102,4,2024-02-15,subscription,25000
2631,136,3,2024-02-15,fee,1000
2836,151,11,2024-02-15,capital_call,25000
3048,164,20,2024-02-15,subscription,100000
26,2,19,2024-02-16,capital_call,5000
230,11,12,2024-02-16,capital_call,16667
1202,61,1,2024-02-16,fee,100
1510,79,21,2024-02-16,capital_call,62500
1623,86,20,2024-02-16,fee,250
2669,139,5,2024-02-16,capital_call,125000
2990,160,4,2024-02-16,distribution,9862
3339,180,19,2024-02-16,capital_call,83333
510,27,11,2024-02-17,subscription,25000
2615,136,19,2024-02-17,capital_call,33333
3007,161,15,2024-02-17,subscription,10000
208,10,8,2024-02-18,distribution,76632
1932,100,21,2024-02-18,capital_call,8333
2511,130,7,2024-02-18,distribution,2456
3084,166,6,2024-02-18,capital_call,25000
318,15,2,2024-02-19,distribution,31623
437,24,7,2024-02-19,capital_call,50000
635,31,23,2024-02-19,fee,100
770,37,15,2024-02-19,distribution,3086
1573,83,2,2024-02-19,capital_call,5000
2286,118,11,2024-02-19,capital_call,62500
1195,61,5,2024-02-20,capital_call,25000
1488,77,21,2024-02-20,capital_call,62500
1916,100,14,2024-02-20,capital_call,125000
2987,160,4,2024-02-20,capital_call,5000
446,24,4,2024-02-21,fee,500
1177,61,13,2024-02-21,capital_call,25000
299,14,11,2024-02-22,capital_call,83333
570,28,11,2024-02-22,capital_call,8333
750,36,12,2024-02-22,capital_call,20000
953,47,11,2024-02-22,capital_call,5000
965,47,14,2024-02-22,distribution,33136
1101,54,9,2024-02-22,distribution,1965
1631,86,17,2024-02-22,subscription,250000
2015,105,4,2024-02-22,capital_call,8333
2556,132,19,2024-02-22,capital_call,3333
3598,194,5,2024-02-22,fee,250
193,10,4,2024-02-23,capital_call,50000
447,24,4,2024-02-23,distribution,4569
1325,69,6,2024-02-23,capital_call,10000
