event_id,investor_id,event_timestamp,event_type
1301,99,2023-11-13 06:33:00,start_subscription
1302,99,2023-11-13 06:41:00,view_offering
1303,99,2023-11-13 06:50:00,message_support
1304,99,2024-01-24 13:19:00,message_support
1305,99,2024-01-24 13:30:00,start_subscription
1306,99,2024-01-24 13:36:00,message_support
1307,99,2024-01-24 13:54:00,message_support
1308,99,2024-01-24 14:01:00,start_subscription
1309,100,2023-04-01 15:15:00,open_document
1310,100,2023-04-01 15:26:00,open_document
1311,100,2023-04-01 15:46:00,view_offering
1312,100,2023-04-01 16:10:00,login
1313,100,2023-04-01 16:17:00,start_subscription
1314,100,2023-04-01 16:27:00,start_subscription
1315,100,2023-04-01 16:52:00,message_support
1316,100,2023-05-31 13:19:00,login
1317,100,2023-05-31 13:42:00,view_offering
1318,100,2023-05-31 13:44:00,view_offering
1319,100,2023-05-31 14:08:00,message_support
1320,100,2023-05-31 14:12:00,message_support
1321,100,2023-05-31 14:28:00,start_subscription
1322,100,2023-05-31 14:49:00,message_support
1323,100,2023-06-18 10:06:00,message_support
1324,100,2023-06-18 10:14:00,view_offering
1325,100,2023-06-18 10:22:00,login
1326,100,2023-06-18 10:39:00,message_support
1327,100,2023-06-18 10:57:00,login
1328,100,2023-07-19 15:03:00,open_document
1329,100,2023-07-19 15:20:00,message_support
1330,100,2023-07-19 15:23:00,open_document
1331,100,2023-07-19 15:32:00,open_document
1332,100,2023-07-19 15:50:00,view_offering
1333,101,2023-02-25 12:07:00,view_offering
1334,101,2023-02-25 12:15:00,login
1335,101,2023-02-25 12:32:00,view_offering
1336,101,2023-02-25 12:52:00,start_subscription
1337,101,2023-03-07 15:21:00,message_support
1338,101,2023-03-07 15:24:00,open_document
1339,101,2023-03-07 15:39:00,view_offering
1340,101,2023-03-07 16:01:00,open_document
1341,101,2023-03-07 16:12:00,login
1342,101,2023-03-07 16:14:00,login
1343,102,2024-04-03 17:24:00,login
1344,103,2022-05-07 08:24:00,message_support
1345,103,2022-05-07 08:27:00,login
1346,103,2022-05-07 08:50:00,view_offering
1347,103,2022-05-07 09:06:00,login
1348,103,2022-05-07 09:21:00,message_support
1349,103,2022-05-07 09:42:00,open_document
1350,103,2022-05-07 09:44:00,message_support
1351,104,2024-11-11 11:13:00,login
1352,104,2024-11-11 11:30:00,open_document
1353,104,2024-11-11 11:55:00,open_document
1354,105,2024-01-20 07:05:00,message_support
1355,105,2024-01-20 07:27:00,message_support
1356,105,2024-01-20 07:45:00,start_subscription
1357,105,2024-01-20 07:55:00,start_subscription
1358,105,2024-01-20 08:12:00,login
1359,105,2024-02-09 06:25:00,open_document
1360,105,2024-02-09 06:42:00,message_support
1361,105,2024-02-09 06:44:00,open_document
1362,105,2024-02-09 06:57:00,start_subscription
1363,105,2024-02-09 06:59:00,message_support
1364,105,2024-02-09 07:13:00,start_subscription
1365,105,2024-02-09 07:14:00,login
1366,105,2024-04-26 03:22:00,open_document
1367,106,2024-09-27 11:11:00,login
1368,106,2024-09-27 11:23:00,message_support
1369,106,2024-09-27 11:32:00,message_support
1370,106,2024-09-27 11:37:00,start_subscription
1371,106,2024-09-27 11:50:00,message_support
1372,106,2024-09-27 11:54:00,view_offering
1373,106,2024-11-19 10:09:00,message_support
1374,106,2024-11-19 10:17:00,open_document
1375,106,2024-11-19 10:29:00,login
1376,106,2024-11-19 10:41:00,open_document
1377,106,2024-11-19 10:47:00,message_support
1378,106,2024-11-19 11:00:00,login
1379,106,2024-11-19 11:18:00,login
1380,107,2023-04-18 06:07:00,view_offering
1381,107,2023-04-18 06:21:00,message_support
1382,107,2023-04-18 06:41:00,message_support
1383,107,2023-04-18 06:56:00,message_support
1384,107,2023-06-03 03:20:00,message_support
1385,107,2023-06-03 03:26:00,view_offering
1386,107,2023-06-03 03:29:00,login
1387,107,2023-06-03 03:38:00,login
1388,107,2023-06-03 03:42:00,start_subscription
1389,107,2023-06-03 03:51:00,message_support
1390,107,2023-06-03 03:55:00,message_support
1391,107,2023-08-10 11:09:00,open_document
1392,107,2023-11-01 10:16:00,start_subscription
1393,107,2023-11-01 10:24:00,message_support
1394,107,2023-11-01 10:31:00,start_subscription
1395,107,2023-11-01 10:54:00,view_offering
1396,107,2023-11-01 11:11:00,login
1397,107,2023-12-23 11:05:00,login
1398,107,2023-12-23 11:10:00,start_subscription
1399,107,2024-03-12 18:24:00,view_offering
1400,107,2024-03-12 18:41:00,message_support
1401,107,2024-03-12 19:02:00,open_document
1402,108,2023-06-22 08:08:00,start_subscription
1403,108,2023-07-09 10:24:00,message_support
1404,108,2023-07-09 10:38:00,view_offering
1405,108,2023-07-09 10:42:00,open_document
1406,108,2023-07-09 11:07:00,open_document
1407,108,2023-07-09 11:10:00,start_subscription
1408,108,2023-07-09 11:12:00,start_subscription
1409,108,2023-08-16 17:06:00,open_document
1410,108,2023-08-16 17:31:00,open_document
1411,108,2023-08-16 17:56:00,open_document
1412,108,2023-08-16 17:58:00,view_offering
1413,108,2023-10-07 17:22:00,open_document
1414,108,2023-10-07 17:33:00,message_support
1415,108,2023-10-07 17:55:00,view_offering
1416,108,2023-10-07 18:05:00,view_offering
1417,108,2023-10-07 18:29:00,login
1418,108,2023-10-07 18:51:00,login
1419,109,2023-02-05 10:09:00,open_document
1420,109,2023-02-05 10:26:00,message_support
1421,109,2023-02-05 10:43:00,message_support
1422,109,2023-02-05 10:44:00,view_offering
1423,109,2023-02-19 12:18:00,message_support
1424,109,2023-02-19 12:35:00,view_offering
1425,109,2023-03-27 14:05:00,start_subscription
1426,109,2023-03-27 14:25:00,login
1427,109,2023-03-27 14:47:00,open_document
1428,109,2023-03-27 14:49:00,open_document
1429,109,2023-03-27 15:11:00,login
1430,109,2023-03-27 15:21:00,view_offering
1431,109,2023-04-23 14:25:00,open_document
1432,109,2023-04-23 14:32:00,message_support
1433,110,2022-04-30 11:04:00,start_subscription
1434,110,2022-04-30 11:28:00,view_offering
1435,110,2022-04-30 11:33:00,login
1436,110,2022-04-30 11:36:00,login
1437,110,2022-04-30 11:59:00,message_support
1438,110,2022-04-30 12:14:00,message_support
1439,110,2022-06-29 19:04:00,message_support
1440,110,2022-06-29 19:06:00,message_support
1441,110,2022-06-29 19:13:00,view_offering
1442,110,2022-06-29 19:32:00,login
1443,110,2022-06-29 19:53:00,view_offering
1444,110,2022-06-29 20:09:00,view_offering
1445,110,2022-06-29 20:14:00,start_subscription
1446,110,2022-09-20 21:02:00,start_subscription
1447,110,2022-09-20 21:04:00,login
1448,111,2021-11-10 14:25:00,open_document
1449,111,2021-11-10 14:38:00,login
1450,111,2021-11-10 14:53:00,message_support
1451,111,2021-11-10 15:07:00,message_support
1452,112,2022-02-16 06:06:00,view_offering
1453,112,2022-02-20 03:04:00,open_document
1454,112,2022-02-20 03:29:00,start_subscription
1455,112,2022-02-20 03:33:00,message_support
1456,112,2022-02-20 03:38:00,message_support
1457,112,2022-02-20 03:55:00,login
1458,112,2022-03-24 11:11:00,start_subscription
1459,112,2022-03-24 11:32:00,start_subscription
1460,112,2022-03-24 11:41:00,open_document
1461,112,2022-03-24 12:01:00,login
1462,112,2022-05-17 08:22:00,view_offering
1463,112,2022-05-17 08:35:00,open_document
1464,112,2022-05-17 08:55:00,open_document
1465,112,2022-05-17 09:00:00,login
1466,112,2022-05-17 09:03:00,open_document
1467,112,2022-08-03 06:04:00,message_support
1468,112,2022-08-03 06:25:00,message_support
1469,112,2022-08-03 06:35:00,login
1470,112,2022-08-03 06:53:00,open_document
1471,112,2022-08-03 07:01:00,view_offering
1472,112,2022-08-03 07:14:00,message_support
1473,112,2022-08-03 07:30:00,open_document
1474,112,2022-08-07 12:25:00,start_subscription
1475,112,2022-08-07 12:32:00,view_offering
1476,113,2022-10-21 09:20:00,message_support
1477,113,2022-10-21 09:25:00,login
1478,113,2022-10-21 09:33:00,start_subscription
1479,113,2022-10-21 09:42:00,open_document
1480,113,2022-10-21 09:53:00,start_subscription
1481,113,2022-10-31 07:02:00,open_document
1482,113,2022-10-31 07:07:00,message_support
1483,113,2022-10-31 07:25:00,start_subscription
1484,113,2022-11-06 09:01:00,open_document
1485,113,2022-11-06 09:09:00,start_subscription
1486,113,2022-11-06 09:22:00,start_subscription
1487,113,2022-11-06 09:36:00,login
1488,113,2022-11-06 09:53:00,login
1489,113,2022-11-06 09:57:00,view_offering
1490,113,2022-12-31 06:07:00,login
1491,113,2023-03-08 06:13:00,start_subscription
1492,113,2023-03-08 06:33:00,login
1493,113,2023-03-08 06:58:00,login
1494,113,2023-04-27 05:15:00,login
1495,113,2023-04-27 05:26:00,view_offering
1496,113,2023-04-27 05:30:00,view_offering
1497,113,2023-04-27 05:55:00,view_offering
1498,113,2023-04-27 06:04:00,open_document
1499,113,2023-04-27 06:16:00,login
1500,114,2022-04-18 14:14:00,message_support
1501,114,2022-04-18 14:18:00,start_subscription
1502,114,2022-07-08 18:25:00,message_support
1503,114,2022-07-08 18:46:00,view_offering
1504,114,2022-07-08 19:06:00,view_offering
1505,114,2022-07-08 19:23:00,open_document
1506,114,2022-08-16 02:04:00,view_offering
1507,114,2022-09-24 07:17:00,start_subscription
1508,115,2025-01-11 10:16:00,message_support
1509,115,2025-01-11 10:40:00,message_support
1510,115,2025-01-29 13:07:00,view_offering
1511,116,2021-05-13 15:04:00,login
1512,116,2021-05-13 15:08:00,open_document
1513,116,2021-05-13 15:23:00,login
1514,116,2021-05-13 15:43:00,login
1515,116,2021-05-13 16:00:00,open_document
1516,116,2021-05-13 16:19:00,message_support
1517,116,2021-05-22 16:19:00,view_offering
1518,116,2021-05-22 16:20:00,start_subscription
1519,116,2021-05-22 16:29:00,message_support
1520,116,2021-06-13 19:20:00,message_support
1521,116,2021-06-13 19:40:00,start_subscription
1522,116,2021-06-13 20:05:00,message_support
1523,116,2021-06-13 20:24:00,start_subscription
1524,116,2021-06-13 20:49:00,open_document
1525,116,2021-06-13 21:07:00,message_support
1526,116,2021-06-13 21:32:00,message_support
1527,116,2021-09-09 02:15:00,login
1528,116,2021-09-09 02:32:00,open_document
1529,116,2021-09-09 02:37:00,message_support
1530,116,2021-09-09 02:49:00,message_support
1531,116,2021-09-09 03:02:00,message_support
1532,116,2021-09-09 03:10:00,view_offering
1533,116,2021-09-09 03:21:00,message_support
1534,116,2021-09-23 03:25:00,message_support
1535,116,2021-11-02 09:07:00,view_offering
1536,116,2021-11-02 09:14:00,login
1537,116,2021-11-02 09:20:00,view_offering
1538,116,2021-11-02 09:30:00,view_offering
1539,116,2021-11-02 09:55:00,start_subscription
1540,117,2024-10-31 14:14:00,message_support
1541,117,2025-01-29 11:16:00,view_offering
1542,117,2025-01-29 11:29:00,login
1543,117,2025-01-29 11:44:00,start_subscription
1544,117,2025-01-29 11:45:00,start_subscription
1545,117,2025-01-29 11:51:00,view_offering
1546,117,2025-03-10 16:08:00,message_support
1547,117,2025-03-10 16:28:00,view_offering
1548,117,2025-03-10 16:39:00,message_support
1549,117,2025-03-10 16:51:00,view_offering
1550,117,2025-03-10 17:08:00,view_offering
1551,117,2025-03-10 17:30:00,message_support
1552,117,2025-03-13 17:01:00,open_document
1553,117,2025-03-13 17:15:00,login
1554,117,2025-03-13 17:20:00,message_support
1555,117,2025-03-13 17:40:00,start_subscription
1556,117,2025-03-13 17:51:00,login
1557,117,2025-03-13 18:09:00,view_offering
1558,117,2025-03-13 18:22:00,message_support
1559,118,2023-08-16 16:14:00,open_document
1560,118,2023-08-16 16:17:00,message_support
1561,118,2023-10-04 22:12:00,start_subscription
1562,118,2023-10-04 22:33:00,login
1563,118,2023-10-04 22:40:00,login
1564,118,2023-10-04 22:58:00,start_subscription
1565,118,2023-11-28 20:22:00,view_offering
1566,118,2023-11-28 20:47:00,view_offering
1567,118,2023-11-28 21:04:00,open_document
1568,118,2023-11-28 21:23:00,open_document
1569,118,2023-11-28 21:48:00,login
1570,118,2023-11-28 21:57:00,view_offering
1571,119,2022-01-01 14:08:00,message_support
1572,119,2022-01-01 14:33:00,open_document
1573,119,2022-03-08 15:02:00,login
1574,119,2022-03-08 15:08:00,start_subscription
1575,119,2022-03-08 15:33:00,view_offering
1576,119,2022-03-08 15:34:00,login
1577,119,2022-03-08 15:56:00,message_support
1578,119,2022-03-08 16:10:00,message_support
1579,119,2022-04-28 18:02:00,login
1580,120,2024-03-13 09:03:00,view_offering
1581,120,2024-05-31 11:01:00,login
1582,120,2024-05-31 11:04:00,start_subscription
1583,120,2024-05-31 11:21:00,login
1584,120,2024-05-31 11:41:00,open_document
1585,120,2024-05-31 11:44:00,open_document
1586,120,2024-05-31 12:05:00,message_support
1587,120,2024-05-31 12:08:00,open_document
1588,120,2024-06-07 15:25:00,view_offering
1589,120,2024-06-07 15:46:00,message_support
1590,120,2024-06-07 15:53:00,message_support
1591,120,2024-06-07 16:08:00,start_subscription
1592,120,2024-08-27 14:24:00,open_document
1593,121,2023-01-13 10:01:00,start_subscription
1594,121,2023-01-13 10:16:00,start_subscription
1595,121,2023-01-13 10:36:00,open_document
1596,121,2023-03-05 09:23:00,start_subscription
1597,122,2023-10-01 12:05:00,message_support
1598,122,2023-10-01 12:10:00,open_document
1599,122,2023-10-01 12:11:00,message_support
1600,122,2023-10-01 12:14:00,start_subscription
1601,122,2023-10-01 12:38:00,start_subscription
1602,122,2023-10-01 12:51:00,login
1603,122,2023-10-22 18:20:00,login
1604,122,2023-10-22 18:45:00,open_document
1605,122,2023-10-22 18:46:00,start_subscription
1606,122,2023-10-22 19:03:00,message_support
1607,122,2023-10-22 19:12:00,login
1608,122,2023-10-22 19:19:00,view_offering
1609,123,2022-12-26 09:05:00,open_document
1610,123,2023-02-10 17:07:00,open_document
1611,123,2023-02-10 17:20:00,login
1612,124,2022-10-05 07:01:00,view_offering
1613,124,2022-10-05 07:07:00,login
1614,124,2022-10-05 07:10:00,message_support
1615,124,2022-10-05 07:16:00,login
1616,124,2022-11-23 05:25:00,start_subscription
1617,124,2022-11-23 05:33:00,message_support
1618,124,2023-02-17 07:15:00,start_subscription
1619,124,2023-02-17 07:33:00,message_support
1620,124,2023-04-03 10:07:00,view_offering
1621,125,2022-02-06 16:10:00,open_document
1622,125,2022-02-06 16:19:00,message_support
1623,125,2022-02-06 16:21:00,view_offering
1624,125,2022-02-06 16:40:00,open_document
1625,125,2022-02-06 16:42:00,view_offering
1626,125,2022-03-29 17:02:00,login
1627,125,2022-03-29 17:16:00,open_document
1628,125,2022-03-29 17:26:00,login
1629,125,2022-03-29 17:34:00,start_subscription
1630,125,2022-03-29 17:41:00,open_document
1631,125,2022-04-12 20:18:00,login
1632,125,2022-04-12 20:23:00,start_subscription
1633,125,2022-04-12 20:47:00,start_subscription
1634,125,2022-04-12 21:09:00,message_support
1635,125,2022-05-04 19:01:00,view_offering
1636,126,2024-11-27 13:19:00,message_support
1637,126,2024-11-27 13:25:00,login
1638,126,2024-11-27 13:46:00,view_offering
1639,126,2024-11-27 13:55:00,message_support
1640,126,2024-11-27 14:09:00,view_offering
1641,126,2024-11-27 14:28:00,message_support
1642,126,2024-11-27 14:39:00,start_subscription
1643,126,2025-02-23 19:08:00,start_subscription
1644,126,2025-02-23 19:16:00,message_support
1645,126,2025-02-23 19:24:00,login
1646,126,2025-02-23 19:41:00,view_offering
1647,126,2025-05-05 02:14:00,login
1648,126,2025-05-05 02:25:00,view_offering
1649,126,2025-05-05 02:44:00,start_subscription
1650,126,2025-05-08 06:23:00,message_support
1651,126,2025-05-08 06:41:00,start_subscription
1652,126,2025-05-08 06:54:00,login
1653,126,2025-05-08 07:09:00,start_subscription
1654,126,2025-05-08 07:32:00,login
1655,126,2025-05-08 07:45:00,start_subscription
1656,126,2025-05-08 07:53:00,start_subscription
1657,126,2025-07-14 05:01:00,open_document
1658,126,2025-07-14 05:26:00,login
1659,126,2025-07-14 05:39:00,message_support
1660,126,2025-07-14 05:44:00,login
1661,126,2025-07-14 06:06:00,view_offering
1662,126,2025-07-14 06:12:00,view_offering
1663,126,2025-07-14 06:33:00,open_document
1664,126,2025-08-25 12:03:00,start_subscription
1665,126,2025-08-25 12:25:00,open_document
1666,127,2022-10-08 14:04:00,open_document
1667,127,2022-10-08 14:17:00,message_support
1668,127,2022-10-08 14:22:00,login
1669,127,2022-10-08 14:39:00,view_offering
1670,128,2023-11-10 08:19:00,start_subscription
1671,128,2023-11-10 08:34:00,message_support
1672,128,2023-11-10 08:36:00,message_support
1673,129,2023-03-01 16:08:00,start_subscription
1674,129,2023-03-01 16:28:00,message_support
1675,129,2023-03-01 16:46:00,open_document
1676,129,2023-05-10 13:05:00,login
1677,129,2023-05-10 13:16:00,login
1678,129,2023-07-27 21:08:00,message_support
1679,129,2023-07-27 21:22:00,message_support
1680,129,2023-07-27 21:45:00,open_document
1681,129,2023-07-27 22:02:00,open_document
1682,129,2023-07-27 22:23:00,view_offering
1683,129,2023-07-27 22:33:00,message_support
1684,129,2023-09-10 05:17:00,message_support
1685,129,2023-09-10 05:38:00,login
1686,129,2023-09-10 05:59:00,login
1687,129,2023-09-10 06:09:00,open_document
1688,129,2023-09-10 06:24:00,message_support
1689,129,2023-11-14 09:25:00,login
1690,129,2023-11-14 09:48:00,start_subscription
1691,129,2023-11-14 09:51:00,open_document
1692,129,2023-11-14 09:57:00,view_offering
1693,129,2023-11-14 10:15:00,start_subscription
1694,129,2023-11-14 10:30:00,start_subscription
1695,129,2023-11-14 10:46:00,view_offering
1696,130,2022-04-25 08:20:00,start_subscription
1697,130,2022-05-31 11:03:00,message_support
1698,130,2022-05-31 11:06:00,start_subscription
1699,130,2022-05-31 11:22:00,message_support
1700,130,2022-05-31 11:40:00,start_subscription
1701,130,2022-05-31 11:53:00,message_support
1702,130,2022-05-31 11:58:00,message_support
1703,130,2022-05-31 12:17:00,start_subscription
1704,130,2022-08-04 15:05:00,view_offering
1705,130,2022-08-04 15:16:00,message_support
1706,130,2022-08-04 15:35:00,view_offering
1707,130,2022-08-04 15:51:00,login
1708,130,2022-08-04 16:12:00,message_support
1709,130,2022-08-04 16:23:00,message_support
1710,130,2022-08-05 18:06:00,view_offering
1711,130,2022-08-05 18:18:00,login
1712,130,2022-08-05 18:41:00,open_document
1713,130,2022-08-05 18:42:00,open_document
1714,130,2022-08-05 19:07:00,start_subscription
1715,130,2022-08-05 19:20:00,message_support
1716,130,2022-09-18 01:19:00,login
1717,130,2022-09-18 01:20:00,login
1718,130,2022-09-18 01:26:00,open_document
1719,130,2022-09-18 01:44:00,view_offering
1720,131,2022-05-03 11:09:00,view_offering
1721,131,2022-05-03 11:26:00,start_subscription
1722,131,2022-05-03 11:41:00,message_support
1723,131,2022-06-23 11:12:00,message_support
1724,131,2022-06-23 11:22:00,view_offering
1725,131,2022-09-13 11:05:00,message_support
1726,131,2022-09-13 11:29:00,message_support
1727,131,2022-09-13 11:38:00,start_subscription
1728,131,2022-09-13 11:46:00,view_offering
1729,131,2022-09-13 12:04:00,message_support
1730,131,2022-09-13 12:08:00,open_document
1731,131,2022-11-04 10:03:00,open_document
1732,131,2022-11-04 10:09:00,message_support
1733,131,2022-11-04 10:34:00,open_document
1734,131,2023-01-05 09:13:00,view_offering
1735,131,2023-01-05 09:32:00,view_offering
1736,131,2023-01-05 09:45:00,message_support
1737,131,2023-02-03 17:11:00,message_support
1738,131,2023-02-03 17:31:00,open_document
1739,132,2022-05-10 14:18:00,start_subscription
1740,133,2022-09-01 06:16:00,message_support
1741,133,2022-09-01 06:25:00,start_subscription
1742,133,2022-09-01 06:43:00,open_document
1743,133,2022-09-01 06:44:00,message_support
1744,133,2022-09-01 06:55:00,start_subscription
1745,133,2022-09-01 07:20:00,open_document
1746,133,2022-10-05 06:07:00,open_document
1747,133,2022-12-25 12:22:00,message_support
1748,134,2023-10-13 07:20:00,start_subscription
1749,134,2023-10-13 07:26:00,login
1750,134,2023-10-13 07:33:00,message_support
1751,134,2023-10-13 07:56:00,open_document
1752,134,2023-12-27 07:02:00,login
1753,134,2023-12-27 07:14:00,view_offering
1754,134,2023-12-27 07:27:00,open_document
1755,134,2024-01-08 09:15:00,login
1756,134,2024-01-08 09:26:00,open_document
1757,134,2024-01-08 09:33:00,login
1758,134,2024-02-05 17:12:00,message_support
1759,134,2024-02-05 17:19:00,start_subscription
1760,134,2024-04-07 01:17:00,login
1761,134,2024-04-07 01:25:00,start_subscription
1762,134,2024-04-07 01:40:00,open_document
1763,134,2024-04-07 01:42:00,login
1764,134,2024-04-07 02:02:00,open_document
1765,134,2024-04-07 02:07:00,login
1766,134,2024-04-07 02:17:00,login
1767,135,2023-01-14 08:13:00,message_support
1768,135,2023-01-14 08:30:00,login
1769,135,2023-01-14 08:53:00,message_support
1770,135,2023-01-14 09:10:00,start_subscription
1771,136,2023-10-13 15:05:00,start_subscription
1772,136,2023-10-13 15:06:00,open_document
1773,136,2023-10-13 15:18:00,view_offering
1774,136,2023-10-13 15:26:00,message_support
1775,136,2023-10-13 15:43:00,message_support
1776,136,2023-10-13 16:08:00,open_document
1777,136,2023-12-04 14:11:00,message_support
1778,136,2023-12-04 14:36:00,start_subscription
1779,136,2024-01-27 11:25:00,message_support
1780,136,2024-01-27 11:42:00,start_subscription
1781,136,2024-01-27 12:07:00,start_subscription
1782,136,2024-04-05 15:10:00,view_offering
1783,136,2024-04-05 15:15:00,start_subscription
1784,136,2024-04-05 15:38:00,open_document
1785,136,2024-06-10 17:22:00,open_document
1786,136,2024-06-10 17:40:00,open_document
1787,136,2024-06-10 18:04:00,message_support
1788,136,2024-06-10 18:18:00,open_document
1789,136,2024-06-10 18:29:00,message_support
1790,136,2024-06-10 18:39:00,view_offering
1791,137,2024-03-15 10:04:00,login
1792,137,2024-03-15 10:27:00,start_subscription
1793,137,2024-03-15 10:38:00,login
1794,137,2024-03-15 10:43:00,login
1795,137,2024-03-15 10:45:00,login
1796,137,2024-04-04 11:21:00,view_offering
1797,137,2024-04-04 11:40:00,view_offering
1798,137,2024-04-04 11:43:00,view_offering
1799,137,2024-04-21 18:04:00,open_document
1800,137,2024-04-21 18:15:00,login
1801,137,2024-04-21 18:22:00,login
1802,137,2024-04-21 18:33:00,open_document
1803,137,2024-04-21 18:49:00,login
1804,137,2024-04-21 19:06:00,view_offering
1805,137,2024-04-21 19:27:00,start_subscription
1806,137,2024-07-03 02:22:00,login
1807,137,2024-07-03 02:32:00,open_document
1808,137,2024-08-09 07:20:00,start_subscription
1809,137,2024-08-09 07:33:00,message_support
1810,137,2024-08-09 07:53:00,start_subscription
1811,137,2024-08-09 07:58:00,start_subscription
1812,137,2024-08-09 08:21:00,view_offering
1813,138,2024-07-23 16:15:00,open_document
1814,138,2024-07-23 16:36:00,start_subscription
1815,138,2024-07-23 16:41:00,login
1816,138,2024-07-23 16:46:00,open_document
1817,138,2024-07-23 17:03:00,view_offering
1818,138,2024-07-23 17:15:00,open_document
1819,138,2024-07-23 17:22:00,login
1820,138,2024-09-29 16:06:00,message_support
1821,138,2024-09-29 16:10:00,view_offering
1822,138,2024-09-29 16:17:00,login
1823,138,2024-09-29 16:22:00,view_offering
1824,138,2024-09-29 16:42:00,view_offering
1825,138,2024-09-29 17:03:00,login
1826,138,2024-09-29 17:24:00,open_document
1827,138,2024-12-18 14:13:00,login
1828,138,2024-12-30 19:14:00,open_document
1829,138,2024-12-30 19:30:00,view_offering
1830,139,2023-09-21 13:01:00,message_support
1831,139,2023-09-21 13:07:00,start_subscription
1832,139,2023-09-21 13:20:00,message_support
1833,139,2023-10-03 20:06:00,view_offering
1834,139,2023-10-03 20:18:00,start_subscription
1835,139,2023-10-03 20:33:00,open_document
1836,139,2023-10-03 20:42:00,open_document
1837,140,2024-05-30 10:05:00,start_subscription
1838,140,2024-05-30 10:10:00,message_support
1839,140,2024-05-30 10:12:00,open_document
1840,140,2024-05-30 10:17:00,message_support
1841,140,2024-06-11 15:25:00,start_subscription
1842,140,2024-06-11 15:38:00,message_support
1843,140,2024-06-11 15:46:00,login
1844,140,2024-06-11 15:59:00,login
1845,140,2024-06-11 16:17:00,view_offering
1846,140,2024-06-11 16:40:00,start_subscription
1847,140,2024-06-11 16:44:00,start_subscription
1848,140,2024-07-04 13:22:00,view_offering
1849,140,2024-07-04 13:29:00,start_subscription
1850,140,2024-07-04 13:52:00,view_offering
1851,140,2024-07-04 14:11:00,message_support
1852,140,2024-07-28 10:06:00,view_offering
1853,140,2024-07-28 10:11:00,message_support
1854,140,2024-07-28 10:30:00,message_support
1855,140,2024-08-25 18:06:00,login
1856,140,2024-08-25 18:30:00,start_subscription
1857,140,2024-08-25 18:41:00,message_support
1858,140,2024-08-25 18:44:00,open_document
1859,141,2024-09-14 14:08:00,view_offering
1860,141,2024-09-14 14:19:00,open_document
1861,141,2024-12-13 14:19:00,message_support
1862,141,2024-12-13 14:26:00,open_document
1863,141,2024-12-13 14:44:00,open_document
1864,141,2024-12-13 14:53:00,start_subscription
1865,141,2024-12-13 14:57:00,start_subscription
1866,141,2024-12-13 15:21:00,start_subscription
1867,141,2024-12-13 15:45:00,start_subscription
1868,142,2024-02-26 12:08:00,login
1869,142,2024-02-26 12:27:00,open_document
1870,142,2024-02-26 12:36:00,open_document
1871,142,2024-05-10 16:23:00,login
1872,142,2024-05-10 16:29:00,start_subscription
1873,142,2024-05-10 16:49:00,message_support
1874,142,2024-05-10 17:04:00,login
1875,142,2024-05-10 17:10:00,message_support
1876,143,2022-10-16 07:02:00,open_document
1877,143,2022-10-16 07:10:00,message_support
1878,143,2022-12-15 12:24:00,login
1879,143,2022-12-15 12:31:00,start_subscription
1880,143,2022-12-15 12:54:00,open_document
1881,143,2022-12-15 12:59:00,message_support
1882,144,2025-01-14 09:05:00,login
1883,144,2025-01-14 09:27:00,login
1884,144,2025-02-01 11:24:00,login
1885,144,2025-02-01 11:42:00,view_offering
1886,144,2025-02-01 11:48:00,login
1887,144,2025-02-01 11:50:00,open_document
1888,144,2025-04-13 15:22:00,start_subscription
1889,144,2025-04-13 15:39:00,message_support
1890,144,2025-04-13 15:56:00,message_support
1891,144,2025-04-13 16:11:00,open_document
1892,144,2025-04-13 16:33:00,view_offering
1893,144,2025-07-11 23:23:00,open_document
1894,144,2025-07-11 23:45:00,message_support
1895,144,2025-07-11 23:57:00,view_offering
1896,144,2025-07-12 00:05:00,message_support
1897,144,2025-07-12 00:18:00,login
1898,144,2025-07-12 00:43:00,login
1899,144,2025-08-06 20:10:00,view_offering
1900,144,2025-08-06 20:23:00,login
1901,144,2025-08-06 20:42:00,message_support
1902,145,2022-02-25 13:12:00,view_offering
1903,145,2022-03-24 21:03:00,login
1904,145,2022-03-24 21:28:00,view_offering
1905,145,2022-03-24 21:49:00,message_support
1906,145,2022-03-24 21:55:00,message_support
1907,145,2022-03-24 22:19:00,open_document
1908,145,2022-06-17 18:10:00,view_offering
1909,146,2021-11-24 16:24:00,message_support
1910,146,2021-11-24 16:31:00,login
1911,146,2021-11-24 16:51:00,view_offering
1912,146,2021-11-24 16:52:00,message_support
1913,146,2021-11-24 17:06:00,start_subscription
1914,146,2021-11-24 17:09:00,view_offering
1915,146,2021-11-24 17:31:00,message_support
1916,146,2022-01-27 14:04:00,view_offering
1917,146,2022-01-27 14:17:00,login
1918,146,2022-01-27 14:38:00,view_offering
1919,146,2022-01-27 15:02:00,view_offering
1920,146,2022-01-27 15:06:00,view_offering
1921,146,2022-02-17 12:22:00,start_subscription
1922,146,2022-02-17 12:36:00,start_subscription
1923,146,2022-02-17 13:01:00,view_offering
1924,146,2022-02-17 13:03:00,login
1925,146,2022-02-17 13:23:00,login
1926,146,2022-02-17 13:27:00,login
1927,146,2022-02-17 13:40:00,start_subscription
1928,146,2022-03-03 11:02:00,login
1929,146,2022-03-03 11:22:00,login
1930,147,2024-03-29 17:22:00,message_support
1931,147,2024-03-29 17:47:00,start_subscription
